Date, TIME_GPS, Altitude, Latitude, Longitude, CH4_dry
12/9/2015,79870,-25.30504174,37.41644611,-122.0546782,1.876808261
7/25/2014,68426,720.921,38.67465,-121.873,1.876785
1/31/2013,72091,380.8387077,38.3602819,-122.9807165,1.876780091
5/19/2014,72978,-21.8522,37.40479,-122.045,1.876769
4/25/2013,81110,24.36889964,37.39855283,-122.0414115,1.876767075
12/9/2015,79865,-25.30506059,37.41644611,-122.0546782,1.876756667
7/22/2015,77112,907.7673,37.63464,-121.888,1.876755
8/6/2014,70986,1344.29,37.81527,-121.871,1.876747
10/1/2015,75669,670.6918,35.96782,-120.886,1.876738
6/28/2014,73175,52.87313527,37.43328594,-122.0551013,1.876730748
7/25/2014,69476,478.0168,38.20169,-121.266,1.876725
7/22/2015,75807,294.431,38.70758,-121.426,1.876722
2/13/2014,80359,674.882,37.43147,-121.112,1.876716
5/9/2013,71822,306.9083916,37.46719951,-121.9792592,1.876711783
8/6/2014,70995,1308.504,37.806,-121.875,1.876699
8/9/2012,67196,330.8341577,37.35129291,-120.5662653,1.876695367
5/19/2014,72980,-21.8296,37.40479,-122.045,1.876685
7/22/2015,75946,314.2172,38.5865,-121.545,1.876683
9/9/2014,71112,1064.942,37.41983,-121.958,1.876678
5/9/2013,71737,380.2370408,37.5385141,-121.9179207,1.876676949
6/5/2012,72490,372.2844092,37.41085928,-122.0252657,1.876662356
2/4/2013,84664,272.5309288,38.11274977,-122.0708056,1.876657369
7/22/2015,75549,446.0346,38.67781,-121.175,1.876655
3/13/2014,77827,994.7539,37.18982,-123.189,1.876647
7/15/2014,73269,305.5567999,38.30704912,-121.3264619,1.876641727
4/24/2014,73318,928.5982,37.43133,-122.009,1.876641
10/1/2015,76047,331.7414,35.932,-121.091,1.876618
10/1/2015,76044,328.4943,35.931,-121.087,1.876584
7/22/2015,75920,313.4887,38.60983,-121.522,1.876569
10/1/2015,75817,428.7108,35.93263,-120.867,1.876567
7/25/2014,71870,484.1058,37.07488,-120.997,1.87656
7/22/2015,74370,740.0304,38.62082,-121.579,1.87656
7/22/2015,76356,179.4546,38.28747,-121.501,1.87654
10/1/2015,76067,339.0194,35.94285,-121.118,1.876539
5/19/2014,72873,-24.5284,37.40452,-122.045,1.876517
7/22/2015,77115,889.3375,37.63165,-121.89,1.87651
6/26/2011,81386,198.757087,37.39703156,-122.0309357,1.876506199
10/1/2015,75726,598.5187,35.93341,-120.838,1.87649
10/1/2015,76042,321.3283,35.93036,-121.082,1.87649
7/29/2015,77712,642.9969,38.61258,-121.538,1.876478
10/1/2015,76127,441.2557,35.99142,-121.189,1.876454
10/1/2015,78094,385.5806,36.60347,-121.867,1.876453
7/22/2015,76245,253.1025,38.28167,-121.531,1.876448
10/1/2015,76064,342.734,35.94131,-121.115,1.876443
7/22/2015,75935,298.0018,38.5967,-121.535,1.876438
9/10/2013,82485,768.2161,37.56777,-121.871,1.876432
10/1/2015,75931,1018.383,35.95748,-120.926,1.876418
10/1/2015,75472,903.0755,35.9534,-120.837,1.876403
3/13/2014,78078,367.7732,37.1025,-123.308,1.8764
5/27/2015,74760,860.0592,37.36381,-122.268,1.876395
1/18/2013,75063,301.0663578,38.38342331,-121.0126685,1.876386305
1/31/2013,72046,386.2968436,38.40034286,-122.9354461,1.876375891
7/29/2015,77621,631.0452,38.69784,-121.446,1.87636
8/6/2014,71377,295.8254,37.42811,-122.021,1.876354
7/25/2014,70331,464.7637,37.38613,-120.605,1.876352
7/29/2015,77624,631.4828,38.69558,-121.45,1.876352
5/19/2014,72934,-22.6085,37.40479,-122.045,1.876344
7/22/2015,77347,325.7316,37.41304,-122.023,1.876326
4/25/2013,81057,113.7660516,37.4179315,-122.063422,1.876324793
7/25/2014,68445,604.8091,38.69394,-121.86,1.876313
9/2/2014,81385,416.7692,37.47309,-121.986,1.876313
10/1/2015,75808,405.5693,35.94186,-120.872,1.876308
8/6/2014,71157,1077.29,37.63653,-121.904,1.876295
7/25/2014,70259,477.4354,37.45067,-120.678,1.876279
7/22/2015,75940,307.7545,38.59157,-121.54,1.87626
10/1/2015,75845,443.4698,35.93128,-120.837,1.876251
7/25/2014,68673,441.8439,38.86553,-121.646,1.876171
10/1/2015,76144,454.6316,36.01163,-121.199,1.876165
7/15/2014,73275,306.849386,38.31022773,-121.3181452,1.876161838
8/6/2014,71028,1169.299,37.77111,-121.892,1.876151
7/22/2015,75906,318.3812,38.62293,-121.51,1.876147
7/25/2014,69806,482.2393,37.8332,-121.171,1.876135
10/1/2015,76138,455.8409,36.00472,-121.196,1.87613
6/21/2013,73337,-22.82514461,37.40434,-122.0454088,1.876128171
5/19/2014,72969,-21.8573,37.40479,-122.045,1.876125
7/29/2015,77706,636.5248,38.61875,-121.533,1.876122
9/10/2013,82751,625.4414,37.40732,-122.06,1.876117
10/1/2015,75557,744.534,35.93481,-120.87,1.876084
10/10/2012,81344,85.22235704,37.39572112,-122.0422457,1.876083115
4/25/2013,81066,353.7773351,37.40758765,-122.0608312,1.87606687
2/4/2013,84724,266.8309777,38.10160769,-121.9855254,1.876055523
9/10/2013,82677,404.5065,37.40686,-122.064,1.876048
8/6/2014,68127,1280.984,41.06019,-121.381,1.876045
3/13/2014,77830,963.7296,37.19237,-123.191,1.876037
10/1/2015,76116,354.7673,35.98006,-121.178,1.876027
10/1/2015,75902,394.5389,35.97018,-120.889,1.876026
7/22/2015,76359,175.266,38.28928,-121.504,1.876024
10/1/2015,76158,415.4868,36.03007,-121.204,1.876024
6/26/2011,81411,-23.20172468,37.40653272,-122.0431597,1.876022273
7/29/2015,77709,637.916,38.6157,-121.536,1.876004
6/26/2011,81378,324.3590087,37.39855431,-122.0244883,1.875985649
5/9/2013,71745,350.1711959,37.53212959,-121.9238651,1.875982184
6/28/2012,78631,359.078515,37.41247529,-122.0270464,1.875981027
10/1/2015,76110,327.5899,35.97458,-121.172,1.875969
9/2/2014,81393,393.8435,37.46665,-121.992,1.875968
10/1/2015,75434,871.4417,35.91574,-120.841,1.875955
5/19/2014,72950,-21.8947,37.40479,-122.045,1.875939
6/4/2014,64624,662.8082,37.51968,-122.012,1.875938
7/25/2014,68584,473.059,38.81731,-121.756,1.875938
5/27/2015,74777,788.4627,37.36672,-122.245,1.875894
10/1/2015,75480,927.7553,35.96163,-120.844,1.875886
10/1/2015,76164,432.9312,36.03757,-121.208,1.875885
3/13/2014,77814,1090.437,37.18001,-123.183,1.875876
9/2/2014,81464,441.9208,37.41336,-122.031,1.875876
7/29/2015,77637,633.6686,38.6853,-121.465,1.875872
10/1/2015,75477,917.7461,35.95893,-120.842,1.875872
10/10/2012,81341,116.9181596,37.39388541,-122.04337,1.875869891
5/9/2013,71741,363.1805639,37.53523192,-121.9209655,1.875868534
10/1/2015,76062,340.8458,35.93973,-121.111,1.875854
7/29/2015,77627,631.5482,38.69326,-121.453,1.875846
3/13/2014,77819,1051.159,37.18367,-123.185,1.875844
9/9/2014,71109,1029.082,37.42078,-121.962,1.875832
4/25/2013,81093,186.115869,37.39132365,-122.0488714,1.875830357
7/15/2014,73255,296.0620916,38.29909154,-121.3474004,1.875828183
10/1/2015,76059,339.2039,35.93812,-121.107,1.875826
10/1/2015,75394,1027.52,35.94168,-120.88,1.875824
5/19/2014,72967,-21.8643,37.40479,-122.045,1.875821
1/31/2013,71885,318.2223327,38.44715387,-122.7691866,1.875794565
5/27/2015,74763,848.1967,37.3643,-122.264,1.875785
7/29/2015,77630,631.3167,38.69089,-121.457,1.875785
10/1/2015,75403,981.5491,35.93197,-120.876,1.875778
8/6/2014,71432,303.8659,37.42277,-122.051,1.87576
7/22/2015,76362,175.3228,38.29121,-121.507,1.875757
6/21/2013,73402,-19.96851182,37.40476245,-122.044534,1.875750839
6/21/2013,73405,-19.95539311,37.40476289,-122.044534,1.875746333
8/6/2014,71334,370.2562,37.46859,-121.993,1.875731
7/29/2015,77643,632.7052,38.68007,-121.472,1.875716
9/10/2013,82747,573.7311,37.4115,-122.06,1.875693
9/2/2014,81478,440.331,37.40411,-122.028,1.875691
10/1/2015,76056,338.1164,35.9365,-121.103,1.875677
7/22/2015,75943,311.899,38.58904,-121.543,1.875668
1/18/2013,75109,310.0950614,38.43415851,-121.0229369,1.875666097
7/25/2014,70305,476.8758,37.41144,-120.627,1.875654
6/21/2013,73413,-20.00845117,37.40476251,-122.0445347,1.875649411
5/19/2014,72917,-23.8903,37.4048,-122.045,1.875647
7/17/2013,66406,-30.18037059,37.42840911,-122.0543702,1.875646549
2/4/2013,84742,266.7599509,38.09811044,-121.9594331,1.875642684
7/22/2015,75903,324.0209,38.62547,-121.507,1.875617
9/10/2013,82757,444.906,37.40235,-122.06,1.875616
10/1/2015,76107,320.3205,35.97182,-121.169,1.875615
8/6/2014,71394,283.8932,37.40968,-122.026,1.875613
5/19/2014,72920,-23.6826,37.4048,-122.045,1.875603
7/25/2014,70302,474.4493,37.41422,-120.63,1.875602
7/29/2015,77640,634.013,38.68273,-121.468,1.875581
10/1/2015,75489,955.7418,35.9697,-120.851,1.875577
10/1/2015,76104,315.6644,35.96919,-121.166,1.875573
10/1/2015,76147,441.9445,36.01521,-121.2,1.875572
8/6/2014,71388,283.1143,37.41599,-122.025,1.875563
7/29/2015,77634,632.9462,38.68782,-121.461,1.875561
3/13/2014,77823,1022.175,37.18691,-123.187,1.87556
10/1/2015,76033,326.9849,35.92769,-121.069,1.875556
7/22/2015,77132,799.5036,37.61467,-121.901,1.87555
5/19/2014,73019,-22.6693,37.41958,-122.052,1.875548
10/1/2015,76167,463.3884,36.04133,-121.209,1.875547
10/1/2015,78082,164.3842,36.59354,-121.86,1.875534
7/25/2014,70294,465.884,37.4226,-120.638,1.875511
10/10/2012,81351,30.50706532,37.4006538,-122.0424259,1.875493982
10/1/2015,75814,423.3347,35.9357,-120.869,1.87549
7/22/2015,75932,296.0292,38.59931,-121.532,1.875482
6/25/2014,72817,-22.9404,37.40432,-122.045,1.875471
7/29/2015,77615,633.7588,38.70276,-121.438,1.875462
7/29/2015,77646,630.6234,38.67741,-121.475,1.875451
10/1/2015,76121,397.7494,35.98555,-121.184,1.875446
7/25/2014,68423,740.202,38.67116,-121.874,1.875438
10/1/2015,76299,795.7693,36.10529,-121.424,1.875417
5/19/2014,72999,-19.7519,37.40824,-122.046,1.875416
7/15/2014,73244,319.1397531,38.29258788,-121.3642994,1.875408437
4/25/2013,81086,275.3542112,37.39344387,-122.0546389,1.875402213
2/4/2013,84747,266.3507331,38.09733267,-121.9537636,1.875400634
8/6/2014,68062,1267.975,41.02008,-121.475,1.875395
10/1/2015,76141,458.5316,36.00815,-121.197,1.875395
10/1/2015,76010,514.1433,35.92121,-121.034,1.87539
10/1/2015,75703,580.6693,35.93297,-120.867,1.875377
5/27/2015,74766,838.4059,37.36479,-122.26,1.875375
7/25/2014,68527,471.7687,38.76356,-121.799,1.875371
5/19/2014,72994,-17.8007,37.40629,-122.045,1.875367
6/21/2013,73369,-22.74052942,37.40436132,-122.0453382,1.875358784
10/1/2015,76201,446.511,36.07357,-121.255,1.875353
10/10/2012,81363,-16.43354185,37.40753463,-122.045853,1.875337661
6/21/2013,73341,-22.81693974,37.40434,-122.045409,1.875335893
1/31/2013,72065,399.1381251,38.38328918,-122.9550342,1.875327627
6/21/2013,73333,-22.83685119,37.40434061,-122.045408,1.875323611
5/19/2014,72805,-23.0049,37.40435,-122.045,1.875307
7/29/2015,77618,632.15,38.70036,-121.442,1.875304
6/4/2014,64626,654.4281,37.52166,-122.009,1.875296
10/1/2015,76136,449.2543,36.00133,-121.194,1.875285
7/22/2015,77135,780.9615,37.61191,-121.903,1.875279
5/19/2014,72947,-21.9077,37.40479,-122.045,1.875276
6/28/2014,73178,84.01712105,37.43513253,-122.0530251,1.875273727
6/26/2011,81380,281.0468705,37.39763804,-122.0264448,1.875267897
10/10/2012,81347,51.08896235,37.39817886,-122.0418516,1.875267658
7/22/2015,74379,672.992,38.62381,-121.57,1.875267
10/1/2015,76270,1040.189,36.11061,-121.372,1.875264
10/1/2015,76161,421.4354,36.03382,-121.206,1.875261
6/21/2013,73398,-19.55242192,37.40475792,-122.0445349,1.875259247
10/1/2015,76019,414.7023,35.92233,-121.048,1.875256
10/1/2015,76150,424.3245,36.01893,-121.201,1.875255
7/15/2014,73283,298.9937385,38.31512736,-121.305521,1.87525318
10/10/2012,81366,-17.80251736,37.40899774,-122.0466113,1.875252616
5/19/2014,72983,-21.8262,37.40479,-122.045,1.87525
10/1/2015,76007,544.2482,35.92151,-121.029,1.875244
10/1/2015,76096,309.3753,35.96197,-121.156,1.875242
10/1/2015,76050,332.1506,35.93334,-121.095,1.875241
5/9/2013,71732,395.5234998,37.54204773,-121.914681,1.875236873
7/22/2015,77106,948.4864,37.6407,-121.885,1.875232
6/21/2013,73409,-19.95072837,37.404763,-122.044534,1.875218354
10/1/2015,76027,346.5041,35.9254,-121.061,1.875201
5/19/2014,73002,-20.3175,37.40946,-122.047,1.875192
7/25/2014,68654,444.4076,38.86801,-121.676,1.875188
10/1/2015,75460,904.2478,35.94225,-120.828,1.875187
5/19/2014,72936,-22.4044,37.40479,-122.045,1.875183
5/19/2014,72997,-18.241,37.40717,-122.046,1.875182
6/21/2013,73355,-22.80235271,37.40434,-122.045409,1.875177537
7/22/2015,74554,562.2197,38.61466,-121.549,1.875167
6/21/2013,73387,-23.01779986,37.4046107,-122.0445652,1.875165995
7/25/2014,71014,479.8874,36.95269,-120.606,1.875156
7/22/2015,75923,310.2861,38.60718,-121.524,1.875156
10/1/2015,76030,337.9464,35.92654,-121.065,1.875153
6/21/2013,73417,-20.01425723,37.40476273,-122.044534,1.875151173
7/22/2015,75891,337.3401,38.63528,-121.497,1.875142
10/1/2015,76244,751.2913,36.10477,-121.324,1.875139
6/26/2011,81349,358.1174607,37.4216173,-122.0350622,1.875134438
10/1/2015,76321,1031.945,36.09585,-121.465,1.875129
6/21/2013,73393,-20.10689953,37.40472007,-122.0445163,1.875116869
8/6/2014,71143,1077.475,37.65207,-121.904,1.875115
9/2/2014,81411,390.2263,37.45354,-122.005,1.875111
10/10/2012,81378,-26.64184265,37.41421604,-122.0493145,1.87511082
6/28/2014,73156,-18.58445359,37.41747373,-122.0510874,1.875106912
6/28/2014,80444,180.3819569,37.39429375,-122.0416554,1.875099032
10/1/2015,75928,1044.538,35.95865,-120.922,1.875094
8/6/2014,71007,1226.354,37.79307,-121.881,1.875092
7/25/2014,69922,484.0733,37.72109,-121.055,1.875071
1/31/2013,71892,320.0005082,38.45363629,-122.7735287,1.875069519
5/19/2014,72953,-21.8921,37.40479,-122.045,1.875063
10/1/2015,76313,863.2753,36.09913,-121.449,1.875039
7/22/2015,77345,328.0661,37.4163,-122.023,1.875035
2/4/2013,84671,272.8875393,38.1111803,-122.0598875,1.875021856
7/22/2015,75401,115.9113,38.51125,-121.182,1.875017
6/21/2013,73390,-21.8402,37.40466393,-122.0445066,1.875013896
7/15/2014,73272,308.7038734,38.30862293,-121.3223132,1.875008095
6/28/2014,80456,28.49508018,37.40146538,-122.0406615,1.875008028
10/1/2015,75575,749.2045,35.9205,-120.856,1.875002
10/1/2015,76053,334.3716,35.93489,-121.099,1.874989
10/1/2015,76130,452.8991,35.99469,-121.19,1.874988
6/20/2013,70835,-24.27100191,37.42281975,-122.0538241,1.874980337
10/1/2015,76124,418.3726,35.98835,-121.186,1.874979
7/29/2015,77612,633.111,38.70485,-121.434,1.874974
6/21/2013,73428,-20.13122922,37.404762,-122.044534,1.874969953
9/16/2014,75233,1006.705,35.57939,-119.03,1.874968
7/22/2015,77342,331.6793,37.41955,-122.023,1.874964
5/19/2014,72956,-21.8877,37.40479,-122.045,1.874961
6/21/2013,73345,-22.80790091,37.40434,-122.045409,1.874955957
10/1/2015,76133,449.995,35.99798,-121.192,1.874945
5/19/2014,72832,-24.1405,37.40435,-122.045,1.874935
10/1/2015,76113,337.7227,35.97731,-121.175,1.874921
6/21/2013,73366,-22.79470879,37.4043425,-122.0454019,1.874914675
5/19/2014,72942,-21.9706,37.40479,-122.045,1.874904
10/1/2015,75452,885.4016,35.93246,-120.826,1.8749
10/1/2015,75408,946.3834,35.92552,-120.873,1.874887
7/1/2015,72233,462.8703,37.44323,-122.032,1.874878
10/1/2015,78091,350.8622,36.60081,-121.866,1.874875
6/21/2013,73348,-22.80292104,37.40434,-122.045409,1.874866001
1/31/2013,72100,358.0646188,38.35135311,-122.9905567,1.87486354
5/8/2014,68417,1039.414,37.41813,-121.958,1.87486
7/22/2015,75900,327.3391,38.62798,-121.505,1.874857
4/12/2013,76584,92.82498055,38.2800377,-121.5115984,1.874851351
7/22/2015,75949,314.9458,38.58403,-121.548,1.874839
7/22/2015,75827,276.0385,38.68943,-121.444,1.874829
7/15/2014,73281,300.4584042,38.31349702,-121.3097187,1.874828038
6/21/2013,73383,-23.28107966,37.40457906,-122.0446872,1.874827316
9/10/2013,82666,411.1505,37.41758,-122.054,1.87482
6/28/2012,78626,387.2839413,37.41564322,-122.0291467,1.87481406
7/15/2014,73250,307.6851823,38.29583506,-121.3559447,1.874813099
10/1/2015,76004,575.0644,35.92206,-121.025,1.874801
10/1/2015,76155,412.5549,36.02637,-121.203,1.874789
6/21/2013,73379,-23.54239113,37.40451562,-122.0448953,1.874787443
6/21/2013,73376,-23.15453933,37.40445226,-122.04507,1.874776587
5/19/2014,72945,-21.9089,37.40479,-122.045,1.874774
6/21/2013,73363,-22.80746758,37.40434069,-122.045409,1.874773829
6/26/2011,81389,156.0098143,37.39725742,-122.033157,1.874768347
6/20/2013,70838,-22.68643396,37.42520003,-122.0550454,1.874761603
10/1/2015,76296,809.1966,36.10661,-121.418,1.87475
5/19/2014,72830,-23.7818,37.40435,-122.045,1.874727
7/22/2015,75201,650.1022,38.52865,-121.185,1.874727
10/10/2012,81369,-18.57253496,37.41044082,-122.0473514,1.874722514
7/22/2015,75952,315.1747,38.58166,-121.551,1.87472
4/24/2014,73404,1513.052,37.40607,-121.898,1.874707
6/21/2013,73372,-22.91471365,37.40439449,-122.0452319,1.874696369
1/18/2013,75060,294.0525707,38.37956854,-121.012353,1.874685141
1/31/2013,72079,396.4930747,38.37070444,-122.9692472,1.874682031
8/6/2014,71004,1238.736,37.79628,-121.879,1.874681
6/10/2014,65901,508.7726,37.43326,-122.028,1.874676
10/1/2015,76101,313.9733,35.96668,-121.162,1.874661
7/29/2015,77652,625.6524,38.67185,-121.481,1.874658
10/1/2015,76002,602.3134,35.92286,-121.02,1.874656
10/1/2015,76022,388.3407,35.9233,-121.052,1.874654
7/22/2015,75929,299.7847,38.60192,-121.529,1.874641
7/22/2015,75830,280.4978,38.68685,-121.446,1.874639
10/1/2015,76013,481.8169,35.92122,-121.038,1.874638
6/28/2014,80453,67.13778224,37.39974038,-122.0403666,1.87463104
7/22/2015,75715,364.5074,38.7858,-121.342,1.874624
6/26/2011,81397,54.49865024,37.39977885,-122.0386474,1.874617603
5/27/2015,74774,803.1756,37.36625,-122.249,1.874602
6/21/2013,73420,-20.04733199,37.40476289,-122.0445345,1.874599239
6/21/2013,73424,-20.11393158,37.40476267,-122.0445356,1.874596922
7/22/2015,77315,337.8,37.44655,-122.011,1.874591
6/21/2013,73351,-22.80018005,37.40434,-122.045409,1.874587372
8/16/2012,80496,394.2642567,37.39624723,-122.0585204,1.874586535
7/15/2014,73297,297.8838175,38.32318771,-121.2847921,1.874583937
1/31/2013,72255,263.3011024,38.20438619,-123.1191874,1.874579407
6/21/2013,73359,-22.8062582,37.40434,-122.045409,1.874577125
4/24/2014,78186,-5.36369,37.158,-123.223,1.874577
6/28/2014,73053,-25.62363937,37.404304,-122.045461,1.87456888
5/19/2014,72813,-23.0144,37.40435,-122.045,1.874568
8/6/2014,71354,309.6138,37.45073,-122.008,1.874566
10/1/2015,76153,413.6561,36.02264,-121.202,1.874554
6/13/2012,72397,226.2198505,37.43181049,-122.0555113,1.874546663
10/1/2015,76016,442.9269,35.92161,-121.043,1.87454
5/19/2014,72816,-23.0169,37.40435,-122.045,1.874532
6/26/2011,81375,367.5914791,37.39989668,-122.0230008,1.874524415
10/1/2015,76319,968.6415,36.09695,-121.46,1.874524
7/22/2015,75926,305.7786,38.60455,-121.527,1.874508
10/1/2015,75397,1011.126,35.93843,-120.879,1.874499
10/1/2015,76170,488.8001,36.04496,-121.211,1.874491
10/1/2015,76238,692.7596,36.09937,-121.316,1.874485
5/19/2014,72835,-24.2895,37.40435,-122.045,1.874484
10/1/2015,76210,459.734,36.08075,-121.268,1.874484
5/19/2014,72860,-25.6071,37.40436,-122.045,1.874482
7/29/2015,77649,627.8808,38.67465,-121.478,1.874475
2/4/2013,84720,269.6516448,38.10234881,-121.9912039,1.874462395
5/19/2014,72868,-25.5242,37.40445,-122.045,1.87445
6/17/2013,78311,378.4737747,37.38013105,-122.031754,1.874442108
8/6/2014,68096,1267.021,41.04121,-121.427,1.874432
10/1/2015,76235,680.1652,36.09646,-121.312,1.874428
7/25/2014,70311,477.428,37.40578,-120.622,1.874427
10/1/2015,76099,314.0864,35.96428,-121.159,1.874427
9/10/2013,82754,542.6687,37.40453,-122.06,1.87442
7/22/2015,77100,992.292,37.64676,-121.883,1.874403
10/1/2015,76233,653.375,36.09392,-121.308,1.874387
4/25/2013,81051,357.051457,37.42471335,-122.0563293,1.874379171
8/6/2014,68099,1265.265,41.04298,-121.423,1.874379
10/10/2012,81360,-12.05305317,37.40590423,-122.0449901,1.874378266
8/6/2014,71155,1079.164,37.63965,-121.904,1.874378
10/1/2015,76213,464.7492,36.08217,-121.273,1.874374
5/19/2014,72821,-23.0271,37.40435,-122.045,1.874371
5/19/2014,72819,-23.0219,37.40435,-122.045,1.874369
6/27/2014,72015,303.4730775,37.43386177,-122.0362546,1.874368841
10/1/2015,75848,461.3536,35.9349,-120.835,1.874363
7/22/2015,75381,256.8372,38.49959,-121.191,1.874361
10/1/2015,76290,864.8262,36.10911,-121.408,1.874351
7/22/2015,75819,273.1682,38.69727,-121.436,1.874343
7/25/2014,71867,484.4387,37.07312,-121.001,1.874339
10/1/2015,76224,541.6173,36.08761,-121.293,1.874327
7/22/2015,75894,334.9467,38.63287,-121.5,1.874324
7/25/2014,70288,470.3674,37.42808,-120.643,1.874322
6/28/2012,78636,339.8611767,37.40932689,-122.0251927,1.874317441
10/1/2015,76215,467.6736,36.08347,-121.278,1.874311
10/1/2015,76036,319.8268,35.9288,-121.074,1.874311
7/25/2014,70979,474.973,36.95627,-120.554,1.874299
10/1/2015,76093,305.2422,35.95971,-121.152,1.874295
5/19/2014,72827,-23.1928,37.40435,-122.045,1.874275
10/1/2015,76076,318.8167,35.94767,-121.13,1.874272
10/1/2015,75563,744.0608,35.92926,-120.867,1.874271
6/26/2011,81358,338.5001686,37.41493642,-122.0275118,1.874268181
5/19/2014,72810,-23.0098,37.40435,-122.045,1.874264
9/10/2013,82687,395.0558,37.39622,-122.068,1.874259
5/19/2014,72824,-23.0289,37.40435,-122.045,1.874259
8/6/2014,65168,530.9487,37.43531,-122.019,1.87425
6/28/2014,73029,-25.71934823,37.40430172,-122.0454613,1.874248988
10/1/2015,76090,302.7487,35.95747,-121.148,1.874244
7/22/2015,77124,843.9191,37.62293,-121.895,1.874243
7/22/2015,75475,399.2792,38.58677,-121.177,1.87424
1/31/2013,72076,398.7701013,38.37368561,-122.9658997,1.874238997
9/2/2014,81382,418.7485,37.47522,-121.984,1.874229
10/1/2015,75920,1054.936,35.9614,-120.91,1.874218
6/21/2013,73537,-14.82874956,37.42585883,-122.0552453,1.874214443
2/13/2014,81566,264.8424,37.39732,-122.04,1.874213
7/15/2014,73264,299.2732075,38.3038856,-121.3347965,1.874209283
6/28/2014,73037,-25.69143276,37.404303,-122.0454615,1.874184139
6/21/2013,73431,-20.16144012,37.404762,-122.0445338,1.87418354
7/22/2015,75888,337.4537,38.63768,-121.494,1.874176
8/6/2014,71069,1151.125,37.72778,-121.902,1.874172
6/26/2011,81391,112.6161663,37.39779838,-122.035241,1.874166077
10/1/2015,75560,748.4368,35.93205,-120.869,1.874166
6/5/2012,72470,289.2000732,37.42378653,-122.0455944,1.874142342
7/22/2015,75833,281.1672,38.68424,-121.449,1.874136
7/22/2015,75836,276.8443,38.68163,-121.451,1.874132
10/1/2015,76084,304.5623,35.95328,-121.141,1.874114
7/15/2014,73247,317.2996059,38.29420085,-121.36017,1.874105127
7/22/2015,75261,506.9717,38.52194,-121.176,1.8741
5/27/2015,74769,828.4321,37.36528,-122.256,1.874046
7/22/2015,75885,338.3923,38.64002,-121.492,1.874045
9/2/2014,81414,390.0271,37.45137,-122.007,1.874038
10/1/2015,75455,884.2645,35.93589,-120.826,1.874032
10/1/2015,76039,321.932,35.92979,-121.078,1.874032
8/6/2014,71075,1136.261,37.72165,-121.902,1.874025
7/22/2015,77268,361.4313,37.48914,-121.981,1.874025
10/1/2015,78088,309.7872,36.59821,-121.865,1.874025
7/15/2014,73017,330.5082128,38.21132483,-121.5098292,1.874016558
9/10/2013,82669,412.1821,37.41407,-122.057,1.874007
5/8/2012,66408,301.884249,41.016359,-124.19846,1.87400651
6/28/2014,73180,112.6763309,37.4362669,-122.0502049,1.874004579
8/6/2014,71360,315.966,37.44528,-122.012,1.873994
6/20/2013,78234,-12.21342644,37.40376581,-122.0440766,1.873988616
10/1/2015,76173,508.5613,36.04817,-121.214,1.873977
10/1/2015,76310,822.9064,36.10019,-121.444,1.873975
7/22/2015,75882,339.8509,38.64231,-121.489,1.873974
10/1/2015,76187,508.4691,36.05911,-121.235,1.873953
6/13/2012,78999,289.5557312,37.39449861,-122.0288242,1.873949888
7/22/2015,77109,927.7486,37.63766,-121.887,1.873948
10/1/2015,76241,722.0568,36.10234,-121.32,1.873946
7/25/2014,69852,489.1248,37.78816,-121.126,1.873938
7/15/2014,73267,301.2382585,38.30548175,-121.3305986,1.873933225
10/1/2015,75700,580.2282,35.93592,-120.869,1.873926
6/26/2011,81355,272.5339868,37.4188353,-122.0290066,1.873925092
10/1/2015,76218,475.9868,36.08471,-121.283,1.873925
7/17/2013,66414,80.30812949,37.43543492,-122.0557944,1.873923502
6/21/2013,73434,-20.1843598,37.40476105,-122.044533,1.873917595
6/26/2011,81352,232.46319,37.42175347,-122.0310262,1.873911833
7/17/2013,66418,205.2360561,37.4380867,-122.054301,1.873911732
9/10/2013,82662,409.3485,37.42073,-122.05,1.873909
7/22/2015,77127,830.3381,37.62016,-121.897,1.873907
10/1/2015,76301,789.3434,36.10387,-121.429,1.873881
7/22/2015,77138,758.1495,37.60907,-121.904,1.873869
7/15/2014,73023,340.899089,38.2172661,-121.5044815,1.873868431
9/2/2014,81455,451.413,37.42036,-122.032,1.873863
9/16/2014,75250,954.788,35.5714,-119.054,1.873861
7/22/2015,77121,855.3948,37.62575,-121.893,1.873852
10/1/2015,75917,979.8469,35.96237,-120.906,1.873834
10/1/2015,75937,969.4548,35.95496,-120.934,1.873832
10/1/2015,76316,913.4245,36.09805,-121.455,1.87383
9/2/2014,81402,381.857,37.46005,-121.998,1.873826
8/6/2014,71351,309.6789,37.45333,-122.006,1.873803
6/5/2012,72476,22.11180631,37.42177979,-122.0370417,1.873794367
10/10/2012,81374,-25.43346555,37.41291024,-122.0486391,1.87379398
1/18/2013,74984,300.4434005,38.2921841,-121.0018113,1.873788371
5/19/2014,73008,-22.219,37.41236,-122.048,1.873766
10/10/2012,81304,392.0589828,37.40932363,-122.063318,1.873764169
9/2/2014,81458,453.4426,37.41794,-122.032,1.873748
1/31/2013,72098,365.367575,38.35383521,-122.9877997,1.873746931
1/31/2013,72104,355.3946741,38.3481377,-122.9941102,1.873745578
10/1/2015,76304,785.0403,36.1025,-121.434,1.873735
7/15/2014,73020,337.7952306,38.21429271,-121.5071651,1.873729194
